device,name,type,enabled,mgmt_only,description
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/27,25gbase-x-sfp28,True,False,25G SFP28 Port 1/27
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/28,25gbase-x-sfp28,True,False,25G SFP28 Port 1/28
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/29,25gbase-x-sfp28,True,False,25G SFP28 Port 1/29
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/30,25gbase-x-sfp28,True,False,25G SFP28 Port 1/30
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/31,25gbase-x-sfp28,True,False,25G SFP28 Port 1/31
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/32,25gbase-x-sfp28,True,False,25G SFP28 Port 1/32
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/33,25gbase-x-sfp28,True,False,25G SFP28 Port 1/33
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/34,25gbase-x-sfp28,True,False,25G SFP28 Port 1/34
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/35,25gbase-x-sfp28,True,False,25G SFP28 Port 1/35
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/36,25gbase-x-sfp28,True,False,25G SFP28 Port 1/36
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/37,25gbase-x-sfp28,True,False,25G SFP28 Port 1/37
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/38,25gbase-x-sfp28,True,False,25G SFP28 Port 1/38
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/39,25gbase-x-sfp28,True,False,25G SFP28 Port 1/39
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/40,25gbase-x-sfp28,True,False,25G SFP28 Port 1/40
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/41,25gbase-x-sfp28,True,False,25G SFP28 Port 1/41
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/42,25gbase-x-sfp28,True,False,25G SFP28 Port 1/42
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/43,25gbase-x-sfp28,True,False,25G SFP28 Port 1/43
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/44,25gbase-x-sfp28,True,False,25G SFP28 Port 1/44
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/45,25gbase-x-sfp28,True,False,25G SFP28 Port 1/45
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/46,25gbase-x-sfp28,True,False,25G SFP28 Port 1/46
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/47,25gbase-x-sfp28,True,False,25G SFP28 Port 1/47
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/48,25gbase-x-sfp28,True,False,25G SFP28 Port 1/48
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/49,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/49
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/50,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/50
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/51,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/51
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/52,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/52
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/53,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/53
EMEA-DC-ONPREM-DIST-SW01,Ethernet1/54,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/54
EMEA-DC-ONPREM-DIST-SW01,Loopback0,virtual,True,False,Loopback interface for routing protocols
EMEA-DC-ONPREM-DIST-SW02,mgmt0,1000base-t,True,True,Management interface
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/1,25gbase-x-sfp28,True,False,25G SFP28 Port 1/1
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/2,25gbase-x-sfp28,True,False,25G SFP28 Port 1/2
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/3,25gbase-x-sfp28,True,False,25G SFP28 Port 1/3
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/4,25gbase-x-sfp28,True,False,25G SFP28 Port 1/4
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/5,25gbase-x-sfp28,True,False,25G SFP28 Port 1/5
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/6,25gbase-x-sfp28,True,False,25G SFP28 Port 1/6
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/7,25gbase-x-sfp28,True,False,25G SFP28 Port 1/7
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/8,25gbase-x-sfp28,True,False,25G SFP28 Port 1/8
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/9,25gbase-x-sfp28,True,False,25G SFP28 Port 1/9
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/10,25gbase-x-sfp28,True,False,25G SFP28 Port 1/10
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/11,25gbase-x-sfp28,True,False,25G SFP28 Port 1/11
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/12,25gbase-x-sfp28,True,False,25G SFP28 Port 1/12
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/13,25gbase-x-sfp28,True,False,25G SFP28 Port 1/13
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/14,25gbase-x-sfp28,True,False,25G SFP28 Port 1/14
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/15,25gbase-x-sfp28,True,False,25G SFP28 Port 1/15
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/16,25gbase-x-sfp28,True,False,25G SFP28 Port 1/16
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/17,25gbase-x-sfp28,True,False,25G SFP28 Port 1/17
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/18,25gbase-x-sfp28,True,False,25G SFP28 Port 1/18
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/19,25gbase-x-sfp28,True,False,25G SFP28 Port 1/19
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/20,25gbase-x-sfp28,True,False,25G SFP28 Port 1/20
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/21,25gbase-x-sfp28,True,False,25G SFP28 Port 1/21
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/22,25gbase-x-sfp28,True,False,25G SFP28 Port 1/22
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/23,25gbase-x-sfp28,True,False,25G SFP28 Port 1/23
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/24,25gbase-x-sfp28,True,False,25G SFP28 Port 1/24
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/25,25gbase-x-sfp28,True,False,25G SFP28 Port 1/25
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/26,25gbase-x-sfp28,True,False,25G SFP28 Port 1/26
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/27,25gbase-x-sfp28,True,False,25G SFP28 Port 1/27
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/28,25gbase-x-sfp28,True,False,25G SFP28 Port 1/28
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/29,25gbase-x-sfp28,True,False,25G SFP28 Port 1/29
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/30,25gbase-x-sfp28,True,False,25G SFP28 Port 1/30
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/31,25gbase-x-sfp28,True,False,25G SFP28 Port 1/31
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/32,25gbase-x-sfp28,True,False,25G SFP28 Port 1/32
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/33,25gbase-x-sfp28,True,False,25G SFP28 Port 1/33
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/34,25gbase-x-sfp28,True,False,25G SFP28 Port 1/34
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/35,25gbase-x-sfp28,True,False,25G SFP28 Port 1/35
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/36,25gbase-x-sfp28,True,False,25G SFP28 Port 1/36
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/37,25gbase-x-sfp28,True,False,25G SFP28 Port 1/37
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/38,25gbase-x-sfp28,True,False,25G SFP28 Port 1/38
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/39,25gbase-x-sfp28,True,False,25G SFP28 Port 1/39
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/40,25gbase-x-sfp28,True,False,25G SFP28 Port 1/40
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/41,25gbase-x-sfp28,True,False,25G SFP28 Port 1/41
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/42,25gbase-x-sfp28,True,False,25G SFP28 Port 1/42
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/43,25gbase-x-sfp28,True,False,25G SFP28 Port 1/43
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/44,25gbase-x-sfp28,True,False,25G SFP28 Port 1/44
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/45,25gbase-x-sfp28,True,False,25G SFP28 Port 1/45
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/46,25gbase-x-sfp28,True,False,25G SFP28 Port 1/46
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/47,25gbase-x-sfp28,True,False,25G SFP28 Port 1/47
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/48,25gbase-x-sfp28,True,False,25G SFP28 Port 1/48
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/49,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/49
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/50,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/50
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/51,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/51
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/52,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/52
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/53,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/53
EMEA-DC-ONPREM-DIST-SW02,Ethernet1/54,100gbase-x-qsfp28,True,False,100G QSFP28 Port 1/54
EMEA-DC-ONPREM-DIST-SW02,Loopback0,virtual,True,False,Loopback interface for routing protocols
EMEA-DC-ONPREM-FW-EXT-01,management,1000base-t,True,True,Management interface
EMEA-DC-ONPREM-FW-EXT-01,ha1,1000base-t,True,False,HA1 Control Link
EMEA-DC-ONPREM-FW-EXT-01,ha2,10gbase-x-sfpp,True,False,HA2 Data Link
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/1,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/1
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/2,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/2
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/3,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/3
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/4,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/4
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/5,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/5
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/6,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/6
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/7,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/7
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/8,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/8
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/9,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/9
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/10,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/10
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/11,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/11
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/12,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/12
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/13,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/13
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/14,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/14
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/15,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/15
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/16,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/16
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/17,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/17
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/18,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/18
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/19,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/19
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/20,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/20
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/21,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/21
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/22,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/22
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/23,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/23
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/24,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/24
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/25,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/25
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/26,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/26
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/27,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/27
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/28,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/28
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/29,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/29
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/30,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/30
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/31,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/31
EMEA-DC-ONPREM-FW-EXT-01,ethernet1/32,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/32
EMEA-DC-ONPREM-FW-EXT-01,loopback.1,virtual,True,False,Loopback interface for routing protocols
EMEA-DC-ONPREM-FW-EXT-02,management,1000base-t,True,True,Management interface
EMEA-DC-ONPREM-FW-EXT-02,ha1,1000base-t,True,False,HA1 Control Link
EMEA-DC-ONPREM-FW-EXT-02,ha2,10gbase-x-sfpp,True,False,HA2 Data Link
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/1,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/1
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/2,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/2
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/3,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/3
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/4,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/4
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/5,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/5
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/6,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/6
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/7,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/7
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/8,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/8
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/9,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/9
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/10,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/10
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/11,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/11
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/12,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/12
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/13,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/13
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/14,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/14
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/15,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/15
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/16,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/16
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/17,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/17
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/18,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/18
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/19,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/19
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/20,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/20
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/21,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/21
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/22,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/22
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/23,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/23
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/24,25gbase-x-sfp28,True,False,25G SFP28 Data Port 1/24
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/25,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/25
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/26,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/26
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/27,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/27
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/28,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/28
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/29,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/29
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/30,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/30
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/31,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/31
EMEA-DC-ONPREM-FW-EXT-02,ethernet1/32,100gbase-x-qsfp28,True,False,100G QSFP28 Data Port 1/32
EMEA-DC-ONPREM-FW-EXT-02,loopback.1,virtual,True,False,Loopback interface for routing protocols
EMEA-DC-ONPREM-FW-INT-01,management,1000base-t,True,True,Management interface
EMEA-DC-ONPREM-FW-INT-01,ha1,1000base-t,True,False,HA1 Control Link
EMEA-DC-ONPREM-FW-INT-01,ha2,1000base-t,True,False,HA2 Data Link
EMEA-DC-ONPREM-FW-INT-01,ethernet1/1,1000base-t,True,False,1G RJ45 Data Port 1/1
EMEA-DC-ONPREM-FW-INT-01,ethernet1/2,1000base-t,True,False,1G RJ45 Data Port 1/2
EMEA-DC-ONPREM-FW-INT-01,ethernet1/3,1000base-t,True,False,1G RJ45 Data Port 1/3
EMEA-DC-ONPREM-FW-INT-01,ethernet1/4,1000base-t,True,False,1G RJ45 Data Port 1/4
EMEA-DC-ONPREM-FW-INT-01,ethernet1/5,1000base-t,True,False,1G RJ45 Data Port 1/5
EMEA-DC-ONPREM-FW-INT-01,ethernet1/6,1000base-t,True,False,1G RJ45 Data Port 1/6
EMEA-DC-ONPREM-FW-INT-01,ethernet1/7,1000base-t,True,False,1G RJ45 Data Port 1/7
EMEA-DC-ONPREM-FW-INT-01,ethernet1/8,1000base-t,True,False,1G RJ45 Data Port 1/8
EMEA-DC-ONPREM-FW-INT-01,ethernet1/9,1000base-t,True,False,1G RJ45 Data Port 1/9
EMEA-DC-ONPREM-FW-INT-01,ethernet1/10,1000base-t,True,False,1G RJ45 Data Port 1/10
EMEA-DC-ONPREM-FW-INT-01,ethernet1/11,1000base-t,True,False,1G RJ45 Data Port 1/11
EMEA-DC-ONPREM-FW-INT-01,ethernet1/12,1000base-t,True,False,1G RJ45 Data Port 1/12
EMEA-DC-ONPREM-FW-INT-01,ethernet1/13,10gbase-x-sfpp,True,False,10G SFP+ Data Port 1/13
EMEA-DC-ONPREM-FW-INT-01,ethernet1/14,10gbase-x-sfpp,True,False,10G SFP+ Data Port 1/14
EMEA-DC-ONPREM-FW-INT-01,ethernet1/15,10gbase-x-sfpp,True,False,10G SFP+ Data Port 1/15
EMEA-DC-ONPREM-FW-INT-01,ethernet1/16,10gbase-x-sfpp,True,False,10G SFP+ Data Port 1/16
EMEA-DC-ONPREM-FW-INT-01,loopback.1,virtual,True,False,Loopback interface for routing protocols
EMEA-DC-ONPREM-FW-INT-02,management,1000base-t,True,True,Management interface
EMEA-DC-ONPREM-FW-INT-02,ha1,1000base-t,True,False,HA1 Control Link
EMEA-DC-ONPREM-FW-INT-02,ha2,1000base-t,True,False,HA2 Data Link
EMEA-DC-ONPREM-FW-INT-02,ethernet1/1,1000base-t,True,False,1G RJ45 Data Port 1/1
EMEA-DC-ONPREM-FW-INT-02,ethernet1/2,1000base-t,True,False,1G RJ45 Data Port 1/2
EMEA-DC-ONPREM-FW-INT-02,ethernet1/3,1000base-t,True,False,1G RJ45 Data Port 1/3
EMEA-DC-ONPREM-FW-INT-02,ethernet1/4,1000base-t,True,False,1G RJ45 Data Port 1/4
EMEA-DC-ONPREM-FW-INT-02,ethernet1/5,1000base-t,True,False,1G RJ45 Data Port 1/5
EMEA-DC-ONPREM-FW-INT-02,ethernet1/6,1000base-t,True,False,1G RJ45 Data Port 1/6
EMEA-DC-ONPREM-FW-INT-02,ethernet1/7,1000base-t,True,False,1G RJ45 Data Port 1/7
EMEA-DC-ONPREM-FW-INT-02,ethernet1/8,1000base-t,True,False,1G RJ45 Data Port 1/8
EMEA-DC-ONPREM-FW-INT-02,ethernet1/9,1000base-t,True,False,1G RJ45 Data Port 1/9
EMEA-DC-ONPREM-FW-INT-02,ethernet1/10,1000base-t,True,False,1G RJ45 Data Port 1/10
EMEA-DC-ONPREM-FW-INT-02,ethernet1/11,1000base-t,True,False,1G RJ45 Data Port 1/11
EMEA-DC-ONPREM-FW-INT-02,ethernet1/12,1000base-t,True,False,1G RJ45 Data Port 1/12
EMEA-DC-ONPREM-FW-INT-02,ethernet1/13,10gbase-x-sfpp,True,False,10G SFP+ Data Port 1/13
EMEA-DC-ONPREM-FW-INT-02,ethernet1/14,10gbase-x-sfpp,True,False,10G SFP+ Data Port 1/14
EMEA-DC-ONPREM-FW-INT-02,ethernet1/15,10gbase-x-sfpp,True,False,10G SFP+ Data Port 1/15
EMEA-DC-ONPREM-FW-INT-02,ethernet1/16,10gbase-x-sfpp,True,False,10G SFP+ Data Port 1/16
EMEA-DC-ONPREM-FW-INT-02,loopback.1,virtual,True,False,Loopback interface for routing protocols
EMEA-DC-ONPREM-RTR-EDGE-01,MgmtEth0/RSP0/CPU0/0,1000base-t,True,True,Management interface
EMEA-DC-ONPREM-RTR-EDGE-01,TenGigE0/0/0/0,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/0
EMEA-DC-ONPREM-RTR-EDGE-01,TenGigE0/0/0/1,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/1
EMEA-DC-ONPREM-RTR-EDGE-01,TenGigE0/0/0/2,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/2
EMEA-DC-ONPREM-RTR-EDGE-01,TenGigE0/0/0/3,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/3
EMEA-DC-ONPREM-RTR-EDGE-01,TenGigE0/0/0/4,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/4
EMEA-DC-ONPREM-RTR-EDGE-01,TenGigE0/0/0/5,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/5
EMEA-DC-ONPREM-RTR-EDGE-01,TenGigE0/0/0/6,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/6
EMEA-DC-ONPREM-RTR-EDGE-01,TenGigE0/0/0/7,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/7
EMEA-DC-ONPREM-RTR-EDGE-01,HundredGigE0/0/1/0,100gbase-x-qsfp28,True,False,100G QSFP28 Port 0/0/1/0
EMEA-DC-ONPREM-RTR-EDGE-01,HundredGigE0/0/1/1,100gbase-x-qsfp28,True,False,100G QSFP28 Port 0/0/1/1
EMEA-DC-ONPREM-RTR-EDGE-01,Loopback0,virtual,True,False,Loopback interface for routing protocols
EMEA-DC-ONPREM-RTR-EDGE-02,MgmtEth0/RSP0/CPU0/0,1000base-t,True,True,Management interface
EMEA-DC-ONPREM-RTR-EDGE-02,TenGigE0/0/0/0,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/0
EMEA-DC-ONPREM-RTR-EDGE-02,TenGigE0/0/0/1,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/1
EMEA-DC-ONPREM-RTR-EDGE-02,TenGigE0/0/0/2,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/2
EMEA-DC-ONPREM-RTR-EDGE-02,TenGigE0/0/0/3,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/3
EMEA-DC-ONPREM-RTR-EDGE-02,TenGigE0/0/0/4,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/4
EMEA-DC-ONPREM-RTR-EDGE-02,TenGigE0/0/0/5,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/5
EMEA-DC-ONPREM-RTR-EDGE-02,TenGigE0/0/0/6,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/6
EMEA-DC-ONPREM-RTR-EDGE-02,TenGigE0/0/0/7,10gbase-x-sfpp,True,False,10G SFP+ Port 0/0/0/7
EMEA-DC-ONPREM-RTR-EDGE-02,HundredGigE0/0/1/0,100gbase-x-qsfp28,True,False,100G QSFP28 Port 0/0/1/0
EMEA-DC-ONPREM-RTR-EDGE-02,HundredGigE0/0/1/1,100gbase-x-qsfp28,True,False,100G QSFP28 Port 0/0/1/1
EMEA-DC-ONPREM-RTR-EDGE-02,Loopback0,virtual,True,False,Loopback interface for routing protocols
EMEA-DC-ONPREM-LB-01,mgmt,1000base-t,True,True,Management interface
EMEA-DC-ONPREM-LB-01,1.1,10gbase-x-sfpp,True,False,10G SFP+ Port 1.1
EMEA-DC-ONPREM-LB-01,1.2,10gbase-x-sfpp,True,False,10G SFP+ Port 1.2
EMEA-DC-ONPREM-LB-01,1.3,10gbase-x-sfpp,True,False,10G SFP+ Port 1.3
EMEA-DC-ONPREM-LB-01,1.4,10gbase-x-sfpp,True,False,10G SFP+ Port 1.4
EMEA-DC-ONPREM-LB-01,1.5,10gbase-x-sfpp,True,False,10G SFP+ Port 1.5
EMEA-DC-ONPREM-LB-01,1.6,10gbase-x-sfpp,True,False,10G SFP+ Port 1.6
EMEA-DC-ONPREM-LB-01,1.7,10gbase-x-sfpp,True,False,10G SFP+ Port 1.7
EMEA-DC-ONPREM-LB-01,1.8,10gbase-x-sfpp,True,False,10G SFP+ Port 1.8
