label,type,status,a_termination_type,a_termination,b_termination_type,b_termination,length,length_unit,description
EMEA-DC-CLOUD-CABLE-0084-LEAFB02-SPINEB01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet50,dcim.interface,EMEA-DC-CLOUD-SPINE-B01:Ethernet6,,,Connection EMEA-DC-CLOUD-LEAF-B02 to EMEA-DC-CLOUD-SPINE-B01
EMEA-DC-CLOUD-CABLE-0085-LEAFB02-SPINEB01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet51,dcim.interface,EMEA-DC-CLOUD-SPINE-B01:Ethernet7,,,Connection EMEA-DC-CLOUD-LEAF-B02 to EMEA-DC-CLOUD-SPINE-B01
EMEA-DC-CLOUD-CABLE-0086-LEAFB02-SPINEB01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet52,dcim.interface,EMEA-DC-CLOUD-SPINE-B01:Ethernet8,,,Connection EMEA-DC-CLOUD-LEAF-B02 to EMEA-DC-CLOUD-SPINE-B01
EMEA-DC-CLOUD-CABLE-0087-LEAFB02-SPINEB02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet53,dcim.interface,EMEA-DC-CLOUD-SPINE-B02:Ethernet5,,,Connection EMEA-DC-CLOUD-LEAF-B02 to EMEA-DC-CLOUD-SPINE-B02
EMEA-DC-CLOUD-CABLE-0088-LEAFB02-SPINEB02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet54,dcim.interface,EMEA-DC-CLOUD-SPINE-B02:Ethernet6,,,Connection EMEA-DC-CLOUD-LEAF-B02 to EMEA-DC-CLOUD-SPINE-B02
EMEA-DC-CLOUD-CABLE-0089-LEAFB02-SPINEB02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet55,dcim.interface,EMEA-DC-CLOUD-SPINE-B02:Ethernet7,,,Connection EMEA-DC-CLOUD-LEAF-B02 to EMEA-DC-CLOUD-SPINE-B02
EMEA-DC-CLOUD-CABLE-0090-LEAFB02-SPINEB02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet56,dcim.interface,EMEA-DC-CLOUD-SPINE-B02:Ethernet8,,,Connection EMEA-DC-CLOUD-LEAF-B02 to EMEA-DC-CLOUD-SPINE-B02
EMEA-DC-CLOUD-CABLE-0091-EMEA-DC-CLOUD-ESX-B01-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B01:eno1,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet1,,,Connection EMEA-DC-CLOUD-ESX-B01 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0092-EMEA-DC-CLOUD-ESX-B01-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B01:eno2,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet2,,,Connection EMEA-DC-CLOUD-ESX-B01 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0093-EMEA-DC-CLOUD-ESX-B01-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B01:eno3,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet1,,,Connection EMEA-DC-CLOUD-ESX-B01 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0094-EMEA-DC-CLOUD-ESX-B01-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B01:eno4,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet2,,,Connection EMEA-DC-CLOUD-ESX-B01 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0095-EMEA-DC-CLOUD-ESX-B02-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B02:eno1,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet3,,,Connection EMEA-DC-CLOUD-ESX-B02 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0096-EMEA-DC-CLOUD-ESX-B02-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B02:eno2,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet4,,,Connection EMEA-DC-CLOUD-ESX-B02 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0097-EMEA-DC-CLOUD-ESX-B02-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B02:eno3,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet3,,,Connection EMEA-DC-CLOUD-ESX-B02 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0098-EMEA-DC-CLOUD-ESX-B02-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B02:eno4,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet4,,,Connection EMEA-DC-CLOUD-ESX-B02 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0099-EMEA-DC-CLOUD-ESX-B03-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B03:eno1,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet5,,,Connection EMEA-DC-CLOUD-ESX-B03 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0100-EMEA-DC-CLOUD-ESX-B03-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B03:eno2,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet6,,,Connection EMEA-DC-CLOUD-ESX-B03 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0101-EMEA-DC-CLOUD-ESX-B03-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B03:eno3,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet5,,,Connection EMEA-DC-CLOUD-ESX-B03 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0102-EMEA-DC-CLOUD-ESX-B03-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B03:eno4,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet6,,,Connection EMEA-DC-CLOUD-ESX-B03 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0103-EMEA-DC-CLOUD-ESX-B04-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B04:eno1,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet7,,,Connection EMEA-DC-CLOUD-ESX-B04 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0104-EMEA-DC-CLOUD-ESX-B04-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B04:eno2,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet8,,,Connection EMEA-DC-CLOUD-ESX-B04 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0105-EMEA-DC-CLOUD-ESX-B04-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B04:eno3,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet7,,,Connection EMEA-DC-CLOUD-ESX-B04 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0106-EMEA-DC-CLOUD-ESX-B04-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B04:eno4,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet8,,,Connection EMEA-DC-CLOUD-ESX-B04 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0107-EMEA-DC-CLOUD-ESX-B05-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B05:eno1,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet9,,,Connection EMEA-DC-CLOUD-ESX-B05 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0108-EMEA-DC-CLOUD-ESX-B05-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B05:eno2,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet10,,,Connection EMEA-DC-CLOUD-ESX-B05 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0109-EMEA-DC-CLOUD-ESX-B05-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B05:eno3,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet9,,,Connection EMEA-DC-CLOUD-ESX-B05 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0110-EMEA-DC-CLOUD-ESX-B05-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B05:eno4,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet10,,,Connection EMEA-DC-CLOUD-ESX-B05 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0111-EMEA-DC-CLOUD-ESX-B06-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B06:eno1,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet11,,,Connection EMEA-DC-CLOUD-ESX-B06 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0112-EMEA-DC-CLOUD-ESX-B06-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B06:eno2,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet12,,,Connection EMEA-DC-CLOUD-ESX-B06 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0113-EMEA-DC-CLOUD-ESX-B06-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B06:eno3,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet11,,,Connection EMEA-DC-CLOUD-ESX-B06 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0114-EMEA-DC-CLOUD-ESX-B06-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ESX-B06:eno4,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet12,,,Connection EMEA-DC-CLOUD-ESX-B06 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0115-EMEA-DC-CLOUD-PHYS-DB01-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-PHYS-DB01:eno1,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet13,,,Connection EMEA-DC-CLOUD-PHYS-DB01 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0116-EMEA-DC-CLOUD-PHYS-DB01-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-PHYS-DB01:eno2,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet14,,,Connection EMEA-DC-CLOUD-PHYS-DB01 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0117-EMEA-DC-CLOUD-PHYS-DB01-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-PHYS-DB01:eno3,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet13,,,Connection EMEA-DC-CLOUD-PHYS-DB01 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0118-EMEA-DC-CLOUD-PHYS-DB01-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-PHYS-DB01:eno4,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet14,,,Connection EMEA-DC-CLOUD-PHYS-DB01 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0119-EMEA-DC-CLOUD-PHYS-DB02-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-PHYS-DB02:eno1,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet15,,,Connection EMEA-DC-CLOUD-PHYS-DB02 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0120-EMEA-DC-CLOUD-PHYS-DB02-LEAF01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-PHYS-DB02:eno2,dcim.interface,EMEA-DC-CLOUD-LEAF-B01:Ethernet16,,,Connection EMEA-DC-CLOUD-PHYS-DB02 to EMEA-DC-CLOUD-LEAF-B01
EMEA-DC-CLOUD-CABLE-0121-EMEA-DC-CLOUD-PHYS-DB02-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-PHYS-DB02:eno3,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet15,,,Connection EMEA-DC-CLOUD-PHYS-DB02 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0122-EMEA-DC-CLOUD-PHYS-DB02-LEAF02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-PHYS-DB02:eno4,dcim.interface,EMEA-DC-CLOUD-LEAF-B02:Ethernet16,,,Connection EMEA-DC-CLOUD-PHYS-DB02 to EMEA-DC-CLOUD-LEAF-B02
EMEA-DC-CLOUD-CABLE-0123-ACCSTG01-D01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/47,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/45,,,Connection EMEA-DC-CLOUD-ACC-STG-01 to EMEA-DC-CLOUD-DIST-SW01
EMEA-DC-CLOUD-CABLE-0124-ACCSTG01-D02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/48,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/45,,,Connection EMEA-DC-CLOUD-ACC-STG-01 to EMEA-DC-CLOUD-DIST-SW02
EMEA-DC-CLOUD-CABLE-0125-ACCSTG02-D01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/47,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/46,,,Connection EMEA-DC-CLOUD-ACC-STG-02 to EMEA-DC-CLOUD-DIST-SW01
EMEA-DC-CLOUD-CABLE-0126-ACCSTG02-D02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/48,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/46,,,Connection EMEA-DC-CLOUD-ACC-STG-02 to EMEA-DC-CLOUD-DIST-SW02
EMEA-DC-CLOUD-CABLE-0127-SAN01-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-SAN-01:eth1,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/1,,,Connection EMEA-DC-CLOUD-SAN-01 to EMEA-DC-CLOUD-ACC-STG-01
EMEA-DC-CLOUD-CABLE-0128-SAN01-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-SAN-01:eth2,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/2,,,Connection EMEA-DC-CLOUD-SAN-01 to EMEA-DC-CLOUD-ACC-STG-01
EMEA-DC-CLOUD-CABLE-0129-SAN01-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-SAN-01:eth3,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/1,,,Connection EMEA-DC-CLOUD-SAN-01 to EMEA-DC-CLOUD-ACC-STG-02
EMEA-DC-CLOUD-CABLE-0130-SAN01-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-SAN-01:eth4,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/2,,,Connection EMEA-DC-CLOUD-SAN-01 to EMEA-DC-CLOUD-ACC-STG-02
EMEA-DC-CLOUD-CABLE-0131-SAN02-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-SAN-02:eth1,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/3,,,Connection EMEA-DC-CLOUD-SAN-02 to EMEA-DC-CLOUD-ACC-STG-01
EMEA-DC-CLOUD-CABLE-0132-SAN02-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-SAN-02:eth2,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/4,,,Connection EMEA-DC-CLOUD-SAN-02 to EMEA-DC-CLOUD-ACC-STG-01
EMEA-DC-CLOUD-CABLE-0133-SAN02-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-SAN-02:eth3,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/3,,,Connection EMEA-DC-CLOUD-SAN-02 to EMEA-DC-CLOUD-ACC-STG-02
EMEA-DC-CLOUD-CABLE-0134-SAN02-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-SAN-02:eth4,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/4,,,Connection EMEA-DC-CLOUD-SAN-02 to EMEA-DC-CLOUD-ACC-STG-02
EMEA-DC-CLOUD-CABLE-0135-NAS01-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NAS-01:ext-1,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/5,,,Connection EMEA-DC-CLOUD-NAS-01 to EMEA-DC-CLOUD-ACC-STG-01
EMEA-DC-CLOUD-CABLE-0136-NAS01-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NAS-01:ext-2,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/6,,,Connection EMEA-DC-CLOUD-NAS-01 to EMEA-DC-CLOUD-ACC-STG-01
EMEA-DC-CLOUD-CABLE-0137-NAS01-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NAS-01:ext-3,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/5,,,Connection EMEA-DC-CLOUD-NAS-01 to EMEA-DC-CLOUD-ACC-STG-02
EMEA-DC-CLOUD-CABLE-0138-NAS01-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NAS-01:ext-4,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/6,,,Connection EMEA-DC-CLOUD-NAS-01 to EMEA-DC-CLOUD-ACC-STG-02
EMEA-DC-CLOUD-CABLE-0139-NAS02-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NAS-02:ext-1,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/7,,,Connection EMEA-DC-CLOUD-NAS-02 to EMEA-DC-CLOUD-ACC-STG-01
EMEA-DC-CLOUD-CABLE-0140-NAS02-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NAS-02:ext-2,dcim.interface,EMEA-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/8,,,Connection EMEA-DC-CLOUD-NAS-02 to EMEA-DC-CLOUD-ACC-STG-01
EMEA-DC-CLOUD-CABLE-0141-NAS02-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NAS-02:ext-3,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/7,,,Connection EMEA-DC-CLOUD-NAS-02 to EMEA-DC-CLOUD-ACC-STG-02
EMEA-DC-CLOUD-CABLE-0142-NAS02-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NAS-02:ext-4,dcim.interface,EMEA-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/8,,,Connection EMEA-DC-CLOUD-NAS-02 to EMEA-DC-CLOUD-ACC-STG-02
EMEA-DC-CLOUD-CABLE-0143-MMR-CORE01,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-MMR-SW01:GigabitEthernet1/0/47,dcim.interface,EMEA-DC-CLOUD-CORE-SW01:Ethernet1/48,,,Connection EMEA-DC-CLOUD-MMR-SW01 to EMEA-DC-CLOUD-CORE-SW01
EMEA-DC-CLOUD-CABLE-0144-MMR-CORE02,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-MMR-SW01:GigabitEthernet1/0/48,dcim.interface,EMEA-DC-CLOUD-CORE-SW02:Ethernet1/48,,,Connection EMEA-DC-CLOUD-MMR-SW01 to EMEA-DC-CLOUD-CORE-SW02
EMEA-DC-CLOUD-CABLE-0145-OOB-MMR,cat6,connected,dcim.interface,EMEA-DC-CLOUD-OOB-RTR01:GigabitEthernet0/1,dcim.interface,EMEA-DC-CLOUD-MMR-SW01:GigabitEthernet1/0/1,,,Connection EMEA-DC-CLOUD-OOB-RTR01 to EMEA-DC-CLOUD-MMR-SW01
EMEA-DC-ONPREM-CABLE-0146-CORE-VPC,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW01:Ethernet2/1,dcim.interface,EMEA-DC-ONPREM-CORE-SW02:Ethernet2/1,,,Connection EMEA-DC-ONPREM-CORE-SW01 to EMEA-DC-ONPREM-CORE-SW02
EMEA-DC-ONPREM-CABLE-0147-CORE-VPC,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW01:Ethernet2/2,dcim.interface,EMEA-DC-ONPREM-CORE-SW02:Ethernet2/2,,,Connection EMEA-DC-ONPREM-CORE-SW01 to EMEA-DC-ONPREM-CORE-SW02
EMEA-DC-ONPREM-CABLE-0148-C01-D01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW01:Ethernet1/1,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/1,,,Connection EMEA-DC-ONPREM-CORE-SW01 to EMEA-DC-ONPREM-DIST-SW01
EMEA-DC-ONPREM-CABLE-0149-C01-D01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW01:Ethernet1/2,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/2,,,Connection EMEA-DC-ONPREM-CORE-SW01 to EMEA-DC-ONPREM-DIST-SW01
EMEA-DC-ONPREM-CABLE-0150-C01-D02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW01:Ethernet1/3,dcim.interface,EMEA-DC-ONPREM-DIST-SW02:Ethernet1/1,,,Connection EMEA-DC-ONPREM-CORE-SW01 to EMEA-DC-ONPREM-DIST-SW02
EMEA-DC-ONPREM-CABLE-0151-C01-D02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW01:Ethernet1/4,dcim.interface,EMEA-DC-ONPREM-DIST-SW02:Ethernet1/2,,,Connection EMEA-DC-ONPREM-CORE-SW01 to EMEA-DC-ONPREM-DIST-SW02
EMEA-DC-ONPREM-CABLE-0152-C02-D01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW02:Ethernet1/1,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/3,,,Connection EMEA-DC-ONPREM-CORE-SW02 to EMEA-DC-ONPREM-DIST-SW01
EMEA-DC-ONPREM-CABLE-0153-C02-D01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW02:Ethernet1/2,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/4,,,Connection EMEA-DC-ONPREM-CORE-SW02 to EMEA-DC-ONPREM-DIST-SW01
EMEA-DC-ONPREM-CABLE-0154-C02-D02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW02:Ethernet1/3,dcim.interface,EMEA-DC-ONPREM-DIST-SW02:Ethernet1/3,,,Connection EMEA-DC-ONPREM-CORE-SW02 to EMEA-DC-ONPREM-DIST-SW02
EMEA-DC-ONPREM-CABLE-0155-C02-D02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-CORE-SW02:Ethernet1/4,dcim.interface,EMEA-DC-ONPREM-DIST-SW02:Ethernet1/4,,,Connection EMEA-DC-ONPREM-CORE-SW02 to EMEA-DC-ONPREM-DIST-SW02
EMEA-DC-ONPREM-CABLE-0156-D01-FWEXT01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/10,dcim.interface,EMEA-DC-ONPREM-FW-EXT-01:ethernet1/1,,,Connection EMEA-DC-ONPREM-DIST-SW01 to EMEA-DC-ONPREM-FW-EXT-01
EMEA-DC-ONPREM-CABLE-0157-D01-FWEXT01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/11,dcim.interface,EMEA-DC-ONPREM-FW-EXT-01:ethernet1/2,,,Connection EMEA-DC-ONPREM-DIST-SW01 to EMEA-DC-ONPREM-FW-EXT-01
EMEA-DC-ONPREM-CABLE-0158-D02-FWEXT02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW02:Ethernet1/10,dcim.interface,EMEA-DC-ONPREM-FW-EXT-02:ethernet1/1,,,Connection EMEA-DC-ONPREM-DIST-SW02 to EMEA-DC-ONPREM-FW-EXT-02
EMEA-DC-ONPREM-CABLE-0159-D02-FWEXT02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW02:Ethernet1/11,dcim.interface,EMEA-DC-ONPREM-FW-EXT-02:ethernet1/2,,,Connection EMEA-DC-ONPREM-DIST-SW02 to EMEA-DC-ONPREM-FW-EXT-02
EMEA-DC-ONPREM-CABLE-0160-D01-FWINT01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/12,dcim.interface,EMEA-DC-ONPREM-FW-INT-01:ethernet1/1,,,Connection EMEA-DC-ONPREM-DIST-SW01 to EMEA-DC-ONPREM-FW-INT-01
EMEA-DC-ONPREM-CABLE-0161-D01-FWINT01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/13,dcim.interface,EMEA-DC-ONPREM-FW-INT-01:ethernet1/2,,,Connection EMEA-DC-ONPREM-DIST-SW01 to EMEA-DC-ONPREM-FW-INT-01
EMEA-DC-ONPREM-CABLE-0162-D02-FWINT02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW02:Ethernet1/12,dcim.interface,EMEA-DC-ONPREM-FW-INT-02:ethernet1/1,,,Connection EMEA-DC-ONPREM-DIST-SW02 to EMEA-DC-ONPREM-FW-INT-02
EMEA-DC-ONPREM-CABLE-0163-D02-FWINT02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW02:Ethernet1/13,dcim.interface,EMEA-DC-ONPREM-FW-INT-02:ethernet1/2,,,Connection EMEA-DC-ONPREM-DIST-SW02 to EMEA-DC-ONPREM-FW-INT-02
EMEA-DC-ONPREM-CABLE-0164-D01-RTR01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-DIST-SW01:Ethernet1/20,dcim.interface,EMEA-DC-ONPREM-RTR-EDGE-01:TenGigE0/0/0/1,,,Connection EMEA-DC-ONPREM-DIST-SW01 to EMEA-DC-ONPREM-RTR-EDGE-01
