device,name,type,speed,enabled,description
EMEA-DC-CLOUD-FW-EXT-01,ethernet1/10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-01,ethernet1/11,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-01,ethernet1/12,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-01,ethernet1/13,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-01,ethernet1/14,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-01,ethernet1/15,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-01,ethernet1/16,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/9,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/11,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/12,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/13,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/14,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/15,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-EXT-02,ethernet1/16,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/9,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/11,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-01,ethernet1/12,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/9,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/11,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-FW-INT-02,ethernet1/12,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/9,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-01,TenGigE0/0/0/10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/9,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-RTR-EDGE-02,TenGigE0/0/0/10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LB-01,1.1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LB-01,1.2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LB-01,1.3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LB-01,1.4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LB-01,1.5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LB-01,1.6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LB-01,1.7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LB-01,1.8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet9,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet11,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet12,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet13,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet14,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet15,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet16,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet17,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet18,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet19,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet20,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet21,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet22,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet23,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet24,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet25,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet26,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet27,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet28,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet29,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet30,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet31,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet32,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet33,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet34,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet35,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet36,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet37,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet38,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet39,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet40,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet41,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet42,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet43,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet44,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet45,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet46,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet47,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet48,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet49,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet50,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet51,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet52,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet53,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A01,Ethernet54,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet9,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet11,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet12,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet13,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet14,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet15,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet16,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet17,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet18,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet19,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet20,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet21,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet22,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet23,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet24,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet25,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet26,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet27,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet28,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet29,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet30,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet31,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet32,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet33,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet34,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet35,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet36,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet37,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet38,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet39,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet40,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet41,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet42,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet43,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet44,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet45,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet46,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet47,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet48,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet49,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet50,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet51,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet52,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet53,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-SPINE-A02,Ethernet54,100gbase-x-qsfp28,100000000,true,100GBASE-X-QSFP28 Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet1,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet2,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet3,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet4,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet5,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet6,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet7,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet8,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet9,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet10,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet11,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet12,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet13,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet14,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet15,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet16,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet17,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet18,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet19,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet20,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet21,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet22,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet23,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet24,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet25,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet26,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet27,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet28,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet29,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet30,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet31,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet32,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet33,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet34,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
EMEA-DC-CLOUD-LEAF-A01,Ethernet35,10gbase-x-sfpp,10000000,true,10GBASE-X-SFPP Interface
