label,type,status,a_termination_type,a_termination,b_termination_type,b_termination,length,length_unit,description
EMEA-DC-CLOUD-EC-00101,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/5,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-5,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00102,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/6,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-6,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00103,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/7,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-7,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00104,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/8,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-8,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00105,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/9,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-9,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00106,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/10,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-10,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00107,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/11,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-11,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00108,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/12,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-12,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00109,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/13,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-13,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00110,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/14,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-14,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00111,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/15,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-15,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00112,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/16,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-16,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00113,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/17,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-17,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00114,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/18,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-18,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00115,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/19,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-19,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00116,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/20,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-20,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00117,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/21,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-21,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00118,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/22,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-22,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00119,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/23,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-23,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00120,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/24,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-24,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00121,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/25,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-25,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00122,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/26,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-26,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00123,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/27,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-27,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00124,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/28,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-28,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00125,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/29,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-29,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00126,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/30,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-30,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00127,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/31,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-31,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00128,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/32,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-32,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00129,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/33,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-33,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00130,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/34,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-34,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00131,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/35,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-35,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00132,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/36,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-36,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00133,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/37,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-37,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00134,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/38,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-38,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00135,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/39,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-39,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00136,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/40,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-40,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00137,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/41,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-41,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00138,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/42,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-42,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00139,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/43,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-43,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00140,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/44,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-44,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00141,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/45,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-45,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00142,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/46,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-46,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00143,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/47,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-47,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00144,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW01:Ethernet1/48,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-48,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW01 to patch panel
EMEA-DC-CLOUD-EC-00145,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/1,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-1,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00146,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/2,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-2,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00147,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/3,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-3,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00148,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/4,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-4,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00149,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/5,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-5,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00150,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/6,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-6,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00151,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/7,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-7,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00152,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/8,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-8,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00153,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/9,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-9,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00154,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/10,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-10,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00155,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/11,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-11,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00156,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/12,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-12,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00157,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/13,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-13,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00158,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/14,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-14,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00159,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/15,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-15,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00160,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/16,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-16,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00161,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/17,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-17,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00162,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/18,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-18,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00163,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/19,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-19,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00164,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/20,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-20,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00165,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/21,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-21,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00166,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/22,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-22,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00167,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/23,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-23,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00168,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/24,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-24,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00169,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/25,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-25,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00170,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/26,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-26,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00171,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/27,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-27,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00172,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/28,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-28,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00173,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/29,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-29,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00174,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/30,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-30,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00175,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/31,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-31,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00176,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/32,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-32,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00177,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/33,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-33,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00178,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/34,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-34,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00179,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/35,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-35,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00180,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/36,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-36,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00181,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/37,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-37,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00182,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/38,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-38,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00183,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/39,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-39,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00184,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/40,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-40,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00185,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/41,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-41,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00186,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/42,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-42,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00187,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/43,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-43,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00188,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/44,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-44,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00189,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/45,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-45,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00190,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/46,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-46,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00191,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/47,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-47,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-EC-00192,smf,connected,dcim.interface,EMEA-DC-CLOUD-DIST-SW02:Ethernet1/48,dcim.interface,EMEA-DC-CLOUD-NET-R04-FPP01:Port-48,,,Equipment cable: EMEA-DC-CLOUD-DIST-SW02 to patch panel
EMEA-DC-CLOUD-HC-00193,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R01-FPP01:Port-25,dcim.interface,EMEA-DC-CLOUD-NET-R02-FPP01:Port-25,,,Horizontal cable: Core VPC peer-link (40G)
EMEA-DC-CLOUD-HC-00194,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R01-FPP01:Port-26,dcim.interface,EMEA-DC-CLOUD-NET-R02-FPP01:Port-26,,,Horizontal cable: Core VPC peer-link (40G)
EMEA-DC-CLOUD-HC-00195,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R01-FPP01:Port-1,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-1,,,Horizontal cable: Core01 to Dist01 link 1
EMEA-DC-CLOUD-HC-00196,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R01-FPP01:Port-2,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-2,,,Horizontal cable: Core01 to Dist01 link 2
EMEA-DC-CLOUD-HC-00197,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R01-FPP01:Port-3,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-3,,,Horizontal cable: Core01 to Dist01 link 3
EMEA-DC-CLOUD-HC-00198,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R01-FPP01:Port-4,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-4,,,Horizontal cable: Core01 to Dist01 link 4
EMEA-DC-CLOUD-HC-00199,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R02-FPP01:Port-1,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-5,,,Horizontal cable: Core02 to Dist01 link 1
EMEA-DC-CLOUD-HC-00200,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R02-FPP01:Port-2,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-6,,,Horizontal cable: Core02 to Dist01 link 2
EMEA-DC-CLOUD-HC-00201,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R02-FPP01:Port-3,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-7,,,Horizontal cable: Core02 to Dist01 link 3
EMEA-DC-CLOUD-HC-00202,dac-active,connected,dcim.interface,EMEA-DC-CLOUD-NET-R02-FPP01:Port-4,dcim.interface,EMEA-DC-CLOUD-NET-R03-FPP01:Port-8,,,Horizontal cable: Core02 to Dist01 link 4
