device,name,type,enabled,description
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-29,lc,true,Fiber port 29
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-30,lc,true,Fiber port 30
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-31,lc,true,Fiber port 31
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-32,lc,true,Fiber port 32
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-33,lc,true,Fiber port 33
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-34,lc,true,Fiber port 34
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-35,lc,true,Fiber port 35
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-36,lc,true,Fiber port 36
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-37,lc,true,Fiber port 37
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-38,lc,true,Fiber port 38
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-39,lc,true,Fiber port 39
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-40,lc,true,Fiber port 40
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-41,lc,true,Fiber port 41
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-42,lc,true,Fiber port 42
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-43,lc,true,Fiber port 43
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-44,lc,true,Fiber port 44
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-45,lc,true,Fiber port 45
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-46,lc,true,Fiber port 46
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-47,lc,true,Fiber port 47
EMEA-DC-CLOUD-SRV-A-R03-FPP01,Port-48,lc,true,Fiber port 48
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-25,lc,true,Fiber port 25
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-26,lc,true,Fiber port 26
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-27,lc,true,Fiber port 27
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-28,lc,true,Fiber port 28
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-29,lc,true,Fiber port 29
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-30,lc,true,Fiber port 30
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-31,lc,true,Fiber port 31
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-32,lc,true,Fiber port 32
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-33,lc,true,Fiber port 33
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-34,lc,true,Fiber port 34
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-35,lc,true,Fiber port 35
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-36,lc,true,Fiber port 36
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-37,lc,true,Fiber port 37
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-38,lc,true,Fiber port 38
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-39,lc,true,Fiber port 39
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-40,lc,true,Fiber port 40
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-41,lc,true,Fiber port 41
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-42,lc,true,Fiber port 42
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-43,lc,true,Fiber port 43
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-44,lc,true,Fiber port 44
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-45,lc,true,Fiber port 45
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-46,lc,true,Fiber port 46
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-47,lc,true,Fiber port 47
EMEA-DC-CLOUD-SRV-A-R04-FPP01,Port-48,lc,true,Fiber port 48
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-A-R01-FPP02,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-A-R02-FPP02,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-A-R03-FPP02,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-A-R04-FPP02,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-A-R05-FPP01,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-A-R06-FPP01,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-25,lc,true,Fiber port 25
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-26,lc,true,Fiber port 26
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-27,lc,true,Fiber port 27
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-28,lc,true,Fiber port 28
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-29,lc,true,Fiber port 29
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-30,lc,true,Fiber port 30
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-31,lc,true,Fiber port 31
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-32,lc,true,Fiber port 32
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-33,lc,true,Fiber port 33
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-34,lc,true,Fiber port 34
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-35,lc,true,Fiber port 35
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-36,lc,true,Fiber port 36
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-37,lc,true,Fiber port 37
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-38,lc,true,Fiber port 38
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-39,lc,true,Fiber port 39
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-40,lc,true,Fiber port 40
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-41,lc,true,Fiber port 41
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-42,lc,true,Fiber port 42
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-43,lc,true,Fiber port 43
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-44,lc,true,Fiber port 44
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-45,lc,true,Fiber port 45
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-46,lc,true,Fiber port 46
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-47,lc,true,Fiber port 47
EMEA-DC-CLOUD-SRV-B-R01-FPP01,Port-48,lc,true,Fiber port 48
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-1,lc,true,Fiber port 1
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-2,lc,true,Fiber port 2
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-3,lc,true,Fiber port 3
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-4,lc,true,Fiber port 4
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-5,lc,true,Fiber port 5
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-6,lc,true,Fiber port 6
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-7,lc,true,Fiber port 7
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-8,lc,true,Fiber port 8
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-9,lc,true,Fiber port 9
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-10,lc,true,Fiber port 10
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-11,lc,true,Fiber port 11
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-12,lc,true,Fiber port 12
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-13,lc,true,Fiber port 13
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-14,lc,true,Fiber port 14
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-15,lc,true,Fiber port 15
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-16,lc,true,Fiber port 16
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-17,lc,true,Fiber port 17
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-18,lc,true,Fiber port 18
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-19,lc,true,Fiber port 19
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-20,lc,true,Fiber port 20
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-21,lc,true,Fiber port 21
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-22,lc,true,Fiber port 22
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-23,lc,true,Fiber port 23
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-24,lc,true,Fiber port 24
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-25,lc,true,Fiber port 25
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-26,lc,true,Fiber port 26
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-27,lc,true,Fiber port 27
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-28,lc,true,Fiber port 28
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-29,lc,true,Fiber port 29
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-30,lc,true,Fiber port 30
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-31,lc,true,Fiber port 31
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-32,lc,true,Fiber port 32
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-33,lc,true,Fiber port 33
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-34,lc,true,Fiber port 34
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-35,lc,true,Fiber port 35
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-36,lc,true,Fiber port 36
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-37,lc,true,Fiber port 37
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-38,lc,true,Fiber port 38
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-39,lc,true,Fiber port 39
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-40,lc,true,Fiber port 40
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-41,lc,true,Fiber port 41
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-42,lc,true,Fiber port 42
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-43,lc,true,Fiber port 43
EMEA-DC-CLOUD-SRV-B-R02-FPP01,Port-44,lc,true,Fiber port 44
