device,name,type,power_port,feed_leg,description
EMEA-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R03-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R03-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R04-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R04-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R05-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R05-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R06-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-A-R06-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
EMEA-DC-ONPREM-SRV-B-R01-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
EMEA-DC-ONPREM-SRV-B-R01-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
EMEA-DC-ONPREM-SRV-B-R01-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
EMEA-DC-ONPREM-SRV-B-R01-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
EMEA-DC-ONPREM-SRV-B-R01-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
